X,Y,OBJECTID,STUNITID1,STUNITID2,STUNITID3,SIGNAL_ID,COMPTYPE,INT_COMPKEY,INT_UNITID,UNITID,COMPKEY,INTKEY,SERVSTAT,UNITDESC,UNITTYPE,SIGNAL_PLAN,NCDOT_ID,BIKE_LOS,PED_LOS,INSTALLATION_DATE,PED_BUTTONS,APS_TYPE,UNITTYPEDESC
-80.726023769192,35.2056893045866,62212,6211,3399,,1599,74,184890,52081,01599,176623,184890,OP,E W T HARRIS BV_LAWYERS RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01599.pdf,10-2024,E,D+,2010/08/31 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8077544797779,35.1718259722976,62213,,,,80049,74,,,80049,178829,,OP,ST GABRIEL CATHOLIC SCHOOL,SF,,,,,2009/01/21 00:00:00+00,Y,,SCHOOL FLASHER (SPEED REDUCT)
-80.878530909132,35.1248977304684,62214,10034,3369, ,746,74,143032,22547,00746,162628,143032,OP,E HEBRON ST_SOUTH BV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00746.pdf,,D,D,1988/12/08 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.7496847818987,35.0724871753046,62215,5997,6930, ,453,74,147320,26835,00453,168999,147320,OP,KUYKENDALL RD_MCKEE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00453.pdf,10-1919,E,C,2006/02/06 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8286761502087,35.1512073433975,62216,10043,9783, ,528,74,140669,20184,00528,162458,140669,OP,SHARON RD_SOUTH PARK DR,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00528.pdf,,D-,C-,1982/09/21 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.7975204541036,35.1761597933277,62217,,,,434,74,,,00434 ,165485,,OP,FIRE STATION 14 ,ES,,,,,1998/04/17 00:00:00+00,,,Emergency signal
-80.8180337322003,35.067493134345,62218,8457,8842,,1725,74,147525,27040,01725,233132,147525,OP,PIPER GLEN DR_REA RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01725.pdf,,,,2017/02/09 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7810307689555,35.249523504008,62219,3468,10766, ,239,74,130253,9768,00239,161856,130253,OP,EASTWAY DR_THE PLAZA,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00239.pdf,10-0104,D,D,1983/11/02 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.9797572643484,35.3061451399523,62220,,,,80075,74,,,80075,183816,,OP,RIVER OAKS ACADEMY SCHOOL,SFS,,,,,2010/08/17 00:00:00+00,N,,SCHOOL FLASHER SOLAR
-80.8383326379984,35.2257616954706,62221,3350,7426, ,76,74,132989,12504,00076,161800,132989,OP,E 5TH ST_N BREVARD ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00076.pdf,,C,B+,1950/04/26 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.9222806117018,35.1137626094422,62222,5391,11655, ,709,74,144077,23592,00709,163041,144095,OP,I-485 RA_WESTINGHOUSE BV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00709.pdf,, , ,1996/01/03 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8412750389822,35.2221661131589,62223,3348,9370, ,43,74,133348,12863,00043,161758,133348,OP,E 3RD ST_S CALDWELL ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00043.pdf,,D,B,1986/06/17 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8497416601248,35.0877059023057,62224,,,,1671,74,,,01671,194072,,OP,CHARLOTTE CATHOLIC SCHOOL_PINEVILLE-MATTHEWS PED BEACON MID BLOCK,MPB,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01671.pdf,10-2139,,,,Y,Polara2WEZ,MID BLOCK PED BEACON
-80.8547182466747,35.2629987399257,62225,755,6153, ,823,74,128814,8329,00823,162671,128814,OP,BEATTIES FORD RD_LASALLE ST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00823.pdf,,E+,C,1983/05/10 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS (OPTICOM)
-80.7233579947925,35.3316300514008,62226,5391,7503, ,376,74,124818,4333,00376,162952,124818,OP,I-485 INNER RA_N TRYON ST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00376.pdf,10-1614, , ,2006/06/01 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.9197889607405,35.2973898968169,62227,832,1413, ,938,74,126541,6056,00938,162804,126541,OP,BELLHAVEN BV_BROOKSHIRE BV,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00938.pdf,,E+,F,1995/07/05 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.843713051474,35.0554231442246,62228,581,583,,1608,74,147937,27452,01608,179375,147937,OP,BALLANTYNE COMMONS PY_BALLANTYNE CORPORATE PL,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01608.pdf,,C-,D,2008/03/13 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8573362033493,35.2828490946122,62229,755,2214,4606,829,74,127428,6943,00829,162673,127428,OP,BEATTIES FORD RD_CINDY LN_GRIERS GROVE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00829.pdf,,E,D+,1997/03/13 00:00:00+00,Y,Polara4W,TRAFFIC SIGNAL WITH LOOPS (OPTICOM)
-80.8408565189608,35.2270481478386,62230,3350,7441, ,75,74,132790,12305,00075,161799,132790,OP,E 5TH ST_N COLLEGE ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00075.pdf,,B-,A,1950/04/26 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.9129476908377,35.1402888617674,62231,395,11351, ,748,74,141471,20986,00748,162630,141471,OP,ARROWPOINT BV_W ARROWOOD RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00748.pdf,,D+,D,1995/12/14 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.7106856636376,35.3115988221148,62232,11147,5391, ,355,74,154291,31384,00355,162944,154291,OP,I-485 INNER RA _UNIVERSITY CITY BV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00355.pdf,10-1571,E,F,1999/07/23 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.9462785038625,35.1547717824552,62233,5391,11351, ,660,74,140090,19605,00660,165426,140090,OP,I-485 INNER RA_W ARROWOOD RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00660.pdf,,F,C,2003/09/08 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8230766999224,35.1926848894754,62234,,,,90054,74,136624,16139,90054,173731,,OP,FLASHER  BILTMORE DR_CHEROKEE RD,MSF,,,,,,N,,MULTI-WAY STOP FLASHER
-80.7923754453598,35.077221045136,62235,,,,90042,74,147655,27170,90042,173719,,OP,FLASHER  FAIRWAY RIDGE RD_FOUR MILE CREEK RD,MSF,,,,,,N,,MULTI-WAY STOP FLASHER
-80.9124918514016,35.227353242259,62236,,,,1769,74,,,01769 ,236784,,OP,ALLEGHANY_WILKINSON ,ES,,,,,2018/02/08 00:00:00+00,,,Emergency signal
-80.8345197639462,35.2782408026992,62237,10271,10244,9042,287,74,127710,7225,00287,161880,127710,OP,RILEY AV_STARITA RD_STATESVILLE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00287.pdf,10-0893,E,C,2001/05/14 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.907991300179,35.1380447571516,62238,9394,11351, ,686,74,156103,43241,00686,163018,156103,OP,S I-77 EXIT 3 RA_W ARROWOOD RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00686.pdf,, , ,1986/08/04 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8830150416875,35.1129778868258,62239,2687,3402,10034,758,74,144175,23690,00758,162636,144175,OP,CRESSIDA DR_E WESTINGHOUSE BV_SOUTH BV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00758.pdf,,D,D-,2007/04/02 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8113181816442,35.2735852313032,62240,2560,7450,14978,263,74,128008,7523,00263,161870,128008,OP,COTTONWOOD ST_N GRAHAM ST_REAGAN DR,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00263.pdf,10-0902,D-,C-,1986/07/02 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8465499570654,35.0418077489694,62241,5644,8665, ,1568,74,148473,27988,01568,162983,148473,OP,JOHNSTON RD_PROVIDENCE RD WEST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01568.pdf,,F,F,1994/08/01 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.837199148221,35.2106130547669,62242,18188,5775,,1626,74,183106,51510,01626,180800,183106,OP,KENILWORTH AV_PEARL PARK WY,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01626.pdf,,D,C,2009/05/21 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7412568934378,35.186000995161,62243,,,,80050,74,,,80050,179226,,OP,"IDLEWILD ROAD ELEMENTARY SCHOOL
",SF,,,,,2007/08/21 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.7671098902787,35.1936202802463,62244,15335,7495,,1682,74,235316,54779,01682,195184,235316,OP,INDEPENDENCE/I-277 RA_N SHARON AMITY RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01682.pdf,10-2149,,,2017/01/29 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.826806041871,35.2394200323285,62245,2845,7503, ,202,74,131353,10868,00202,161835,131353,OP,DALTON AV_N TRYON ST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00202.pdf,10-0113,E,C-,1983/08/19 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.76469729079,35.1954102938469,62246,7495,15335,,1683,74,235318,54775,01683,195182,235318,OP,INDEPENDENCE/I-277 RA_N SHARON AMITY RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01683.pdf,10-2150,,,2017/01/29 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.9259761557623,35.3099257981745,62247,1413,8496, ,940,74,125823,5338,00940,162806,125823,OP,BROOKSHIRE BV_PLEASANT GROVE RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00940.pdf,,F,D,1995/05/12 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT (OPTICOM)
-80.8449431880208,35.0665719074316,62248,5391,5644, ,1579,74,160152,43920,01579,165456,160152,OP,EXIT 61 JOHNSTON RD INNER_JOHNSTON RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01579.pdf,,F,C-,2002/08/26 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8329807593439,35.1442096431063,62249,9783,9786, ,531,74,141245,20760,00531,162462,141245,OP,SHARON RD_SHARON VIEW RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00531.pdf,,E,C,1969/01/31 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8659294879587,35.3229400826233,62250,,,,80013,74,,,80013,173804,,OP,HORNETS NEST ELEMENTARY SCHOOL,SF,,,,,2005/02/17 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.7837382694474,35.1378295176534,62251,,,,436,74,,,00436 ,165486,,OP,FIRE STATION 19 ,ES,,,,,2017/03/03 00:00:00+00,,,Emergency signal
-80.8759549914291,35.1737795298531,62252,,,,619,74,,,00619 ,165491,,OP,FIRE STATION 12 ,ES,,,,,2014/09/19 00:00:00+00,,,Emergency signal
-80.7754372515895,35.306277190597,62253,16479,5414,,1713,74,173115,48161,01713,201023,173115,OP,HEWITT ASSOCIATES DR_IBM DR,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01713.pdf,,,,2015/02/04 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8118834509127,35.0874959509938,62254,8430,8842, ,1507,74,146300,25815,01507,162818,146300,OP,PINEVILLE-MATTHEWS RD_REA RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01507.pdf,,D-,D-,1990/07/26 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT (OPTICOM)
-80.9927056235211,35.100713333787,62255,9447,16890,,1699,74,181305,50998,01699,198410,181308,OP,S TRYON ST_STEELECROFT PY,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01699.pdf,10-2163,,,2015/02/18 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7976811273909,35.2380434526665,62256,,,,90051,74,131546,11061,90051,173728,,OP,FLASHER  SHAMROCK DR_VIRGINIA AV,MSF,,,,,,N,,MULTI-WAY STOP FLASHER
-80.7716419924668,35.1432520402583,62257,,,,80041,74,,,80041,175232,,OP,CHARLOTTE CHRISTIAN SCHOOL,SF,,,,,2006/08/17 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.8481661606736,35.0470105664968,62258,586,5644,,1635,74,148237,27752,01635,183646,148237,OP,BALLANTYNE CROSSING AV_JOHNSTON RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01635.pdf,10-2080,D-,E,2010/05/28 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.7283779904788,35.1843157041517,62259,5421,8443, ,1543,74,137623,17138,01543,162836,137623,OP,IDLEWILD RD_PINEY GROVE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01543.pdf,,E,C,1996/12/12 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8612078013893,35.3477290935322,62260,18047,11392,,1593,74,182089,51243,01593,175395,182089,OP,NORTHCREST SHOPPING CENTER DY_W W T HARRIS BV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01593.pdf,,,,2008/11/20 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8084426344337,35.2300667206948,62261,853,10766, ,232,74,132479,11994,00232,161849,132479,OP,BELVEDERE AV_THE PLAZA,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00232.pdf,,D,B+,1983/04/25 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7415068945972,35.2966238803005,62262,3401,11147, ,334,74,126813,6328,00334,163040,126813,OP,E W T HARRIS RA_UNIVERSITY CITY BV_TOWN CENTER DY,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00334.pdf,10-0859,E,F,1994/08/24 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.7240667904599,35.2237755031736,62263,,,,80054,74,,,80054,181478,,OP,HICKORY GROVE BAPTIST SCHOOL,SF,,,,,2008/08/28 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.7378983557811,35.2369211805844,62264,7162,7495, ,307,74,131796,11311,00307,161884,131796,OP,MILTON RD_N SHARON AMITY RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00307.pdf,,E,D+,1983/04/14 00:00:00+00,Y,Polara2W,TRAFFIC SIGNAL WITH LOOPS
-80.8242670225804,35.2140140582538,62265,3350,4893, ,419,74,134356,13871,00419,161937,134356,OP,E 5TH ST_HAWTHORNE LN,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00419.pdf,,D-,B,1951/04/17 00:00:00+00,N,Polara2W,TRAFFIC SIGNAL WITH LOOPS
-80.7571464443595,35.2098768709634,62266,7495,1964, ,460,74,134927,14442,00460,161961,134927,OP,CENTRAL AV_N SHARON AMITY RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00460.pdf,,E,D,1984/07/31 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS (OPTICOM)
-80.7571518223064,35.1721292203725,62267,,,,80008,74,,,80008,173799,,OP,EAST MECKLENBURG HIGH SCHOOL,SF,,,,,2000/11/06 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.9390651024281,35.320651803158,62268,1413,16036,,896,74,178332,49886,00896,173780,178332,OP,BROOKSHIRE BV_I-485 INNER RA,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00896.pdf,,,,2007/05/08 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.9039021063116,35.2839646196606,62269,15962,1413, ,824,74,165767,45893,00824,165519,165767,OP,BROOKSHIRE BV_DMV DR,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00824.pdf,,E,E,2005/02/04 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8327985823678,35.2219444590568,62270,3351,7484, ,92,74,133381,12896,00092,161812,133381,OP,E 6TH ST_N MCDOWELL ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00092.pdf,10-0204,C+,A,1950/04/26 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.7678280723492,35.1790282933738,62271,,,,1697,74,,,01697,197595,,OP,MCCLINTOCK MIDDLE SCHOOL_RAMA RD PED BEACON MID BLOCK,MPB,,,,,2013/10/16 00:00:00+00,Y,Polara4WEZ,MID BLOCK PED BEACON
-80.9751872799318,35.115552179726,62272,,,,80043,74,,,80043,176577,,OP,LAKE WYLIE ELEMENTARY SCHOOL,SF,,,,,2007/03/16 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.8550394421759,35.2357625027624,62273,7453,11388, ,814,74,131722,11237,00814,163029,131722,OP,N I-77 EXIT 10B RA_W TRADE ST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00814.pdf,,D-,C,1986/06/18 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.766408166523,35.3027547341359,62274,,,,80021,74,,,80021,173812,,OP,JAMES MARTIN_MOREHEAD ELEM_NATHANIEL ALEXANDER_VANCE HIGH SCHOOL,SF,,,,,2005/08/24 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.8166805934085,35.0778563047345,62275,937,8842, ,1561,74,146953,26468,01561,162538,146953,OP,BEVINGTON PL_REA RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01561.pdf,,E+,E,2000/06/12 00:00:00+00,Y,Polara4W,TRAFFIC SIGNAL WITH LOOPS
-80.8374533576391,35.2139287256353,62276,5775,3375,9418,1606,74,134397,13912,01606,178357,13912,OP,CHARLOTTETOWNE AV_E JOHN BELK RA_KENILWORTH AV_STONEWALL ST,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01606.pdf,,C,C+,2007/07/24 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.7118833600045,35.3219499870039,62277,,,,231,74,,,00231 ,165480,,OP,FIRE STATION 35 ,ES,,,,,2003/06/18 00:00:00+00,,,Emergency signal
-80.8131964981897,35.2064914777907,62278,,,,90003,74,135205,14720,90003,173680,,OP,FLASHER E 5TH ST_N DOTGER AV,MSF,,,,,,N,,MULTI-WAY STOP FLASHER
-80.7699010360625,35.1704258598079,62279,,,,80032,74,,,80032,173823,,OP,RAMA ROAD ELEMENTARY SCHOOL,SF,,,,,2004/08/13 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.8485220726526,35.2234642355759,62280,3392,9447,11385,19,74,133196,12711,00019,161739,133196,OP,E STONEWALL ST_S TRYON ST_W STONEWALL ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00019.pdf,,D,B,1974/04/29 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.8399975340321,35.1511848210176,62281,3774,5533, ,497,74,140670,20185,00497,168998,140670,OP,FAIRVIEW RD_PIEDMONT ROW DR_PIEDMONT ROW DR SOUTH,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00497.pdf,,E,C-,2005/10/31 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.7497932737863,35.1579849247311,62282,,,,80053,74,,,80053,181477,,OP,GREENWAY PARK ELEMENTARY SCHOOL,SF,,,,,2008/12/22 00:00:00+00,Y,,SCHOOL FLASHER (SPEED REDUCT)
-80.9369358183883,35.2458097829303,62283,6395,11055, ,865,74,130447,9962,00865,162691,130447,OP,LITTLE ROCK RD_TUCKASEEGEE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00865.pdf,,E,D,1983/07/21 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.9629827494127,35.3382799771311,62284,1413,7511,9313,948,74,124431,3946,00948,165432,124431,OP,BROOKSHIRE BV_NANCE COVE RD_ROZZELLES FERRY RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00948.pdf,,F,E-,2003/10/01 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.752837885531,35.3107175410029,62285,5538,15972, ,359,74,151999,30083,00359,162948,151999,OP,J W CLAY BV_VILLAGE SHOPPING CENTER DR S,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00359.pdf,,D,C,1996/11/25 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7340524582166,35.321401267332,62286,3381,7503,11375,335,74,125351,4866,00335,161889,125351,OP,E MALLARD CREEK CHURCH RD_N TRYON ST_W MALLARD CREEK CHURCH RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00335.pdf,10-0489,E,D-,1993/01/25 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT (OPTICOM)
-80.8506260249142,35.2204271901714,62287,3385,9379,9448,5,74,133542,13057,00005,161735,133542,OP,E MOREHEAD ST_S COLLEGE ST_S TRYON/COLLEGE CONNECTOR ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00005.pdf,10-0647,C,B,1974/06/16 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.8526347205089,35.1379699593264,62288,4118,8101,8107,780,74,141805,21320,00780,162649,141805,OP,FREDERICK PL_PARK RD_PARK SOUTH DR,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00780.pdf,,C-,B-,1999/09/08 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
